가게ID,가게명,업종,평점,날짜,리뷰내용
1880446808,"ddd카페,디저트",디저트카페,,,매장 인테리어가 엄청 트렌디해서 사진 찍기 좋고 직원분들 친절하셔요 ! 음료도 당연히 맛있구 또 자리마다 분위기가 달라서 담엔 다른 자리도 앉아보고 싶어요!
1880446808,"ddd카페,디저트",디저트카페,,,분위기도 좋고 친절하세요🤍 주차도 돼서 좋아요!!!!! 주차해주시는 분도 너무 친절하셨어요! 카페 메뉴도 다양하고 조명도 잘 돼 있습니다 12시까지 해서 좋아요
1880446808,"ddd카페,디저트",디저트카페,,,분위기도 좋고 친절하세요🤍 주차도 돼서 좋아요!!!!! 주차해주시는 분도 너무 친절하셨어요! 카페 메뉴도 다양하고 조명도 잘 돼 있습니다 12시까지 해서 좋아요
1880446808,"ddd카페,디저트",디저트카페,,,분위기도 좋고 친절하세요🤍 주차도 돼서 좋아요!!!!! 주차해주시는 분도 너무 친절하셨어요! 카페 메뉴도 다양하고 조명도 잘 돼 있습니다 12시까지 해서 좋아요
1880446808,"ddd카페,디저트",디저트카페,,,분위기도 좋고 친절하세요🤍 주차도 돼서 좋아요!!!!! 주차해주시는 분도 너무 친절하셨어요! 카페 메뉴도 다양하고 조명도 잘 돼 있습니다 12시까지 해서 좋아요
1880446808,"ddd카페,디저트",디저트카페,,,분위기도 좋고 친절하세요🤍 주차도 돼서 좋아요!!!!! 주차해주시는 분도 너무 친절하셨어요! 카페 메뉴도 다양하고 조명도 잘 돼 있습니다 12시까지 해서 좋아요
1880446808,"ddd카페,디저트",디저트카페,,,분위기도 좋고 친절하세요🤍 주차도 돼서 좋아요!!!!! 주차해주시는 분도 너무 친절하셨어요! 카페 메뉴도 다양하고 조명도 잘 돼 있습니다 12시까지 해서 좋아요
1880446808,"ddd카페,디저트",디저트카페,,,분위기좋고 말차 특별한메뉴가 있는 성수 카페. 조명인테리어 참좋네여!!
1880446808,"ddd카페,디저트",디저트카페,,,분위기좋고 말차 특별한메뉴가 있는 성수 카페. 조명인테리어 참좋네여!!
1880446808,"ddd카페,디저트",디저트카페,,,생일 기념으로 왔는데 매장도 깔끔하고 감성있고 너무 예뻐요🤍
1880446808,"ddd카페,디저트",디저트카페,,,생일 기념으로 왔는데 매장도 깔끔하고 감성있고 너무 예뻐요🤍
1880446808,"ddd카페,디저트",디저트카페,,,생일 기념으로 왔는데 매장도 깔끔하고 감성있고 너무 예뻐요🤍
1880446808,"ddd카페,디저트",디저트카페,,,생일 기념으로 왔는데 매장도 깔끔하고 감성있고 너무 예뻐요🤍
1880446808,"ddd카페,디저트",디저트카페,,,생일 기념으로 왔는데 매장도 깔끔하고 감성있고 너무 예뻐요🤍
1880446808,"ddd카페,디저트",디저트카페,,,생일 기념으로 왔는데 매장도 깔끔하고 감성있고 너무 예뻐요🤍
1880446808,"ddd카페,디저트",디저트카페,,,"성수에 늦은 시간까지 영업하는 카페가 희귀한데, 무려 열두시까지 영업해서 넘 좋아요:) 초록톤톤의 인테리어가 감각적이고, 곳곳에 포토존이 많아요!"
