가게ID,가게명,업종,평점,날짜,리뷰내용
1569512061,강남 두꺼비 1981 삼겹살 신논현역,술집,,,글구 반찬이쩔어요 고기랑 같이먹으면 맛있는 칭구들 총집합.. ㅠㅜ진짜 다마싯슴~~
1569512061,강남 두꺼비 1981 삼겹살 신논현역,술집,,,"금요일 오후 예쁘게 생긴 젊은 여성 직원분 너무 친절하고 센스넘쳐요ㅠㅠ 덕분에 더 행복한 저녁🧡 부수적인 반찬, 재료들 다 넘 맛있구 애호박찌개 진짜 최공!!!!꼭 드셔야해요 ㅎㅎ"
1569512061,강남 두꺼비 1981 삼겹살 신논현역,술집,,,날치알 올린 계란찜은 표면에 매운 양념이 독특하고 맛있어요 전반적으로 다 만족스러워요
1569512061,강남 두꺼비 1981 삼겹살 신논현역,술집,,,늘 친절과 서비스를 주려고 직원들이 많이 노력하고 있습니다. 또 방문해 주세요!! 감사합니다!
1569512061,강남 두꺼비 1981 삼겹살 신논현역,술집,,,늘 친절과 서비스를 최고로 하는 매장이 되겠습니다. 감사합니다. 또 방문해주세요~
1569512061,강남 두꺼비 1981 삼겹살 신논현역,술집,,,단체모임에 최적화된 매장입니다. 손님들이 매장 방문 했을 때 친절과 서비스를 더불어 받을 수 있게 늘 최선을 다하는 매장이 되겠습니다. 또 방문해주세요!
1569512061,강남 두꺼비 1981 삼겹살 신논현역,술집,,,맛있어요. 자리간격 넓어요. 고기가 안 질겨요. 친절해요. 된장찌개도 맛있어요. 추천합니다
1569512061,강남 두꺼비 1981 삼겹살 신논현역,술집,,,"삼겹살 제대로 즐기고 싶을 땐 신논현고기맛집 두꺼비1981 추천해요. 물냉면이랑 고기 조합도 완벽했고, 다양한 소스와 쌈, 부드러운 계란찜, 고소한 껍데기까지 모두 만족스러웠습니다. 강남신논현맛집, 신논현점심맛집, 신논현회식까지 다 만족시켜주는 진짜 맛집이에요."
1569512061,강남 두꺼비 1981 삼겹살 신논현역,술집,,,"솥뚜껑에 고기와 채소를 같이 구워먹으면 되는데, 보성녹돈이라 그런지 고기질이 좋고 육즙팡팡이라 진짜 맛있었어요. 대형철판에 초벌 후 솥뚜껑에 한번 더 구워먹으니 불향도 은은하게 느껴졌구요. 1인분에 180g이라 양도 푸짐해서 만족스러웠어요. 발렛주차가 가능해서 편했답니다."
1569512061,강남 두꺼비 1981 삼겹살 신논현역,술집,,,아쉽게도 매운돼지갈비찜을 못드셧다고 하니 제가 속상합니다. 더 좋은 메뉴와 고객님 께서 만족을 할 수있는 매장이 되겠습니다!! 또 방문해 주세요 감사합니다!!
1569512061,강남 두꺼비 1981 삼겹살 신논현역,술집,,,아침에 방문예약 없이 이용대기 시간 바로 입장일상지인・동료
1569512061,강남 두꺼비 1981 삼겹살 신논현역,술집,,,아침에 방문예약 없이 이용대기 시간 바로 입장친목지인・동료
1569512061,강남 두꺼비 1981 삼겹살 신논현역,술집,,,양도 많고 직원들고 친절하고 고기 맛있고 좋아요 신논현역 근처면 고기 먹으러오셔도 될거같아요!
1569512061,강남 두꺼비 1981 삼겹살 신논현역,술집,,,이만한 식당이 없는거 같습니다. 점심 특선도 8~9천원대로 되어 있어서 근처 직장인 분들이 많이 오시는 듯 하네요.
1569512061,강남 두꺼비 1981 삼겹살 신논현역,술집,,,저녁에 방문예약 없이 이용대기 시간 바로 입장일상지인・동료
1569512061,강남 두꺼비 1981 삼겹살 신논현역,술집,,,"저녁에 방문예약 없이 이용대기 시간 바로 입장친목, 회식친구, 지인・동료"
1569512061,강남 두꺼비 1981 삼겹살 신논현역,술집,,,저녁에 방문예약 없이 이용대기 시간 바로 입장친목연인・배우자
1569512061,강남 두꺼비 1981 삼겹살 신논현역,술집,,,저녁에 방문예약 후 이용대기 시간 바로 입장친목친구
1569512061,강남 두꺼비 1981 삼겹살 신논현역,술집,,,저녁에 방문예약 후 이용대기 시간 바로 입장친목친구
1569512061,강남 두꺼비 1981 삼겹살 신논현역,술집,,,저희는 삼겹 가브리 주먹고기 세트로 먹었는데 고기가 녹차로 먹인 거라 그런지 잡내 하나없이 너무 맛있었어요!!
1569512061,강남 두꺼비 1981 삼겹살 신논현역,술집,,,점심에 방문예약 없이 이용대기 시간 바로 입장연인・배우자
1569512061,강남 두꺼비 1981 삼겹살 신논현역,술집,,,착한가격과 좋은 음식 퀄리티로 보답해 드릴려고 항상 노력하고 있습니다. 또 방문해 주세요 감사합니다
1569512061,강남 두꺼비 1981 삼겹살 신논현역,술집,,,초벌되어 나온 고기를 솥뚜껑에 구워먹는 감성있고 가게 분위기도 러프하면서 은은해 데이트하기도 좋을듯해요😆
1569512061,강남 두꺼비 1981 삼겹살 신논현역,술집,,,"최근에 신논현역 주변에 생긴 돼지고기 맛집입니다. 놀랍게도 초벌을 ! 구워다 주시고, 손님은 컷팅 정도만 하면 됩니다. 고기 육질 괜찮습니다. 세트로 가면 여러가지 부위를 섞어 주시는데, 껍데기가 포함된 세트를 추천합니다. 껍데기가 최고였습니다. 그리고 셀프바에는 쌈 등 여러가지가 자율 리필이 가능하네요. 정말 친절하고 맛있는 좋은 가게입니다. 추천."
1569512061,강남 두꺼비 1981 삼겹살 신논현역,술집,,,힙한 신논현 고기집! 두꺼비 가게명때문에 잊혀지지않는데 대대로 물려온 고기집이라고 하더라구여. 숙성고기는 아니고 생고기인데 한번 초벌해서 나오는 점이 좋았습니다. 아쉬운건 고기 직접 구워주시진 않은점? 그거 빼고는 잘 먹었답니다. ;)
1794042694,강남모밀무이 신논현본점,돈카츠,,,근처 볼일이 있어 식사장소찾다가 발견한 맛집입니다~ 요즘 가성비도 괜찮고 메뉴종류도 모밀 돈카츠 라멘까지 다양해서 좋네요~ 식사시간이 아니라 바로 입장했지만 점심저녁시간엔 웨이팅이 있겠네요~ 앞에 대기석들이 있아요~
1794042694,강남모밀무이 신논현본점,돈카츠,,,돈까스 먹으러 항상 무이만 와요‘! 혼밥 하기 너무 좋고 맛있어요!!
1794042694,강남모밀무이 신논현본점,돈카츠,,,"많은 손님분들께서 찾아주실 때마다 더욱 힘을 내어 최상의 맛과 서비스를 제공하기 위해 노력하고 있는데요, 이러한 노력을 알아주신 것 같아 기쁩니다:)"
1794042694,강남모밀무이 신논현본점,돈카츠,,,맛은 있었는데 여기서 올해 첫 모기에 물려서 다시 가기 무섭습니다ㅋㅋㅋ ㅠㅠ구석자리에 앉아서 그런 것도 있을 텐데모기가 계속 제 옆에 알짱거려서 마지막에 국수를 입으로 먹는지 코로 먹는지도 모를 정도로 허겁지겁 먹고 후다닥 나왔어요ㅠㅠ 국수 맛은 맛난 편이고 고로케는 맛있습니다!
1794042694,강남모밀무이 신논현본점,돈카츠,,,맛은 있었는데 여기서 올해 첫 모기에 물려서 다시 가기 무섭습니다ㅋㅋㅋ ㅠㅠ구석자리에 앉아서 그런 것도 있을 텐데모기가 계속 제 옆에 알짱거려서 마지막에 국수를 입으로 먹는지 코로 먹는지도 모를 정도로 허겁지겁 먹고 후다닥 나왔어요ㅠㅠ 국수 맛은 맛난 편이고 고로케는 맛있습니다!
1794042694,강남모밀무이 신논현본점,돈카츠,,,맛있도 서비스도 좋아서 자주 들르는 곳입니다 꼭 오세요
1794042694,강남모밀무이 신논현본점,돈카츠,,,맛있도 서비스도 좋아서 자주 들르는 곳입니다 꼭 오세요
1794042694,강남모밀무이 신논현본점,돈카츠,,,모밀이 먹고 싶어 않는데 돈가스도 맛있네요. 멘치가스도 맛있더라고 맛있어요. 자주 올 것 같습니다
1794042694,강남모밀무이 신논현본점,돈카츠,,,모밀이 먹고 싶어 않는데 돈가스도 맛있네요. 멘치가스도 맛있더라고 맛있어요. 자주 올 것 같습니다
1794042694,강남모밀무이 신논현본점,돈카츠,,,부동산방실장님 안녕하세요:) 강남모밀무이 강남본점입니다. 최소 10번 이상 방문 해주시다니 찐단골이시네요!!👍🏻 이번에 리모델링 하면서 좀 더 쾌적하게 식사 하실 수 있게 되었는데 좋게 봐주셔서 감사합니다🙏🏻 늘 변하지 않는 맛과 양으로 보답 드리겠습니다 😊 언제든지 편하게 방문해주세요 ! 감사합니다❤️
1794042694,강남모밀무이 신논현본점,돈카츠,,,부동산방실장님 안녕하세요:) 강남모밀무이 강남본점입니다. 최소 10번 이상 방문 해주시다니 찐단골이시네요!!👍🏻 이번에 리모델링 하면서 좀 더 쾌적하게 식사 하실 수 있게 되었는데 좋게 봐주셔서 감사합니다🙏🏻 늘 변하지 않는 맛과 양으로 보답 드리겠습니다 😊 언제든지 편하게 방문해주세요 ! 감사합니다❤️
1794042694,강남모밀무이 신논현본점,돈카츠,,,앞으로도 늘 깔끔한 매장 관리와 변함없는 맛으로 보답드리겠습니다 ! 다시 한번 귀한 발걸음 해주셔서 감사드리며 오늘도 좋은 하루 보내세요❤️
1794042694,강남모밀무이 신논현본점,돈카츠,,,오늘 카츠정식은 처음먹어봤는데 양이 많고 촉촉한 맛이 너무 좋았습니다. 두덩이는 남아 포장요청드렸는데 친절하고 깔끔하게 포장도 해주셔서 감동이었습니다. 자주자주 방문하겠습니다.
1794042694,강남모밀무이 신논현본점,돈카츠,,,올해 처음으로 냉모밀생각나서 집근처 찾아서 온건데 뒤늦게 안게 아쉬울 정도로 괜찮네요
1794042694,강남모밀무이 신논현본점,돈카츠,,,"저녁에 방문예약 없이 이용대기 시간 바로 입장나들이, 여행친구"
1794042694,강남모밀무이 신논현본점,돈카츠,,,"저녁에 방문예약 없이 이용대기 시간 바로 입장나들이, 여행친구"
1794042694,강남모밀무이 신논현본점,돈카츠,,,저녁에 방문예약 없이 이용대기 시간 바로 입장데이트연인・배우자
